NAME,B01003_001E,B17001_001E,B17001_002E,state,county
"Codington County, South Dakota",27284,26928,3185,46,029
"Corson County, South Dakota",4046,4000,1668,46,031
"Custer County, South Dakota",8219,7846,828,46,033
"Davison County, South Dakota",19513,18487,2248,46,035
"Day County, South Dakota",5673,5508,1206,46,037
"Deuel County, South Dakota",4376,4316,222,46,039
"Dewey County, South Dakota",5358,5228,1584,46,041
"Douglas County, South Dakota",2992,2892,312,46,043
"Edmunds County, South Dakota",4050,3933,436,46,045
"Fall River County, South Dakota",7028,6714,1219,46,047
"Faulk County, South Dakota",2374,2322,315,46,049
"Grant County, South Dakota",7324,7181,991,46,051
"Gregory County, South Dakota",4251,4197,714,46,053
"Haakon County, South Dakota",1852,1793,222,46,055
"Hamlin County, South Dakota",5875,5715,540,46,057
"Hand County, South Dakota",3394,3339,432,46,059
"Hanson County, South Dakota",3366,3361,540,46,061
"Harding County, South Dakota",1367,1300,188,46,063
"Hughes County, South Dakota",17064,16163,1659,46,065
"Hutchinson County, South Dakota",7283,7010,951,46,067
"Hyde County, South Dakota",1437,1403,139,46,069
"Jackson County, South Dakota",3067,3020,763,46,071
"Jerauld County, South Dakota",2047,2007,221,46,073
"Jones County, South Dakota",1084,1072,136,46,075
"Kingsbury County, South Dakota",5159,5035,478,46,077
"Lake County, South Dakota",11364,10694,1466,46,079
"Lawrence County, South Dakota",24063,23091,3204,46,081
"Lincoln County, South Dakota",45055,44624,2216,46,083
"Lyman County, South Dakota",3752,3702,636,46,085
"McCook County, South Dakota",5592,5448,427,46,087
"McPherson County, South Dakota",2485,2417,435,46,089
"Marshall County, South Dakota",4631,4550,832,46,091
"Meade County, South Dakota",25456,24450,2659,46,093
"Mellette County, South Dakota",2057,2019,829,46,095
"Miner County, South Dakota",2365,2291,219,46,097
"Minnehaha County, South Dakota",170342,165876,17690,46,099
"Moody County, South Dakota",6474,6413,718,46,101
"Pennington County, South Dakota",101240,98431,13021,46,103
"Perkins County, South Dakota",2890,2854,387,46,105
"Potter County, South Dakota",2327,2252,289,46,107
"Roberts County, South Dakota",10158,9963,1996,46,109
"Sanborn County, South Dakota",2357,2318,314,46,111
"Shannon County, South Dakota",13683,13449,6651,46,113
"Spink County, South Dakota",6483,6264,871,46,115
"Stanley County, South Dakota",2940,2906,338,46,117
"Sully County, South Dakota",1382,1369,74,46,119
"Todd County, South Dakota",9711,9572,4271,46,121
"Tripp County, South Dakota",5608,5478,1049,46,123
"Turner County, South Dakota",8344,8174,670,46,125
"Union County, South Dakota",14377,14214,623,46,127
"Walworth County, South Dakota",5443,5266,589,46,129
"Yankton County, South Dakota",22434,20697,2255,46,135
"Ziebach County, South Dakota",2796,2733,1122,46,137
"Anderson County, Tennessee",75039,73977,12381,47,001
"Bedford County, Tennessee",45060,44515,8434,47,003
"Benton County, Tennessee",16420,16181,3302,47,005
"Bledsoe County, Tennessee",12898,11663,2699,47,007
"Blount County, Tennessee",123086,120749,15390,47,009
"Bradley County, Tennessee",99229,95862,17081,47,011
"Campbell County, Tennessee",40629,40015,9464,47,013
"Cannon County, Tennessee",13797,13615,2239,47,015
"Carroll County, Tennessee",28486,27482,5267,47,017
"Carter County, Tennessee",57531,55814,12708,47,019
"Cheatham County, Tennessee",39103,38729,4543,47,021
"Chester County, Tennessee",17043,15859,2680,47,023
"Claiborne County, Tennessee",32025,31134,7149,47,025
"Clay County, Tennessee",7842,7752,1528,47,027
"Cocke County, Tennessee",35631,35117,9140,47,029
"Coffee County, Tennessee",52853,52134,10751,47,031
"Crockett County, Tennessee",14567,14260,2742,47,033
"Cumberland County, Tennessee",56144,55503,9112,47,035
"Davidson County, Tennessee",629113,606061,112111,47,037
"Decatur County, Tennessee",11732,11489,2404,47,039
"DeKalb County, Tennessee",18770,18375,3489,47,041
"Dickson County, Tennessee",49704,49154,7869,47,043
"Dyer County, Tennessee",38234,37691,7219,47,045
"Fayette County, Tennessee",38370,37937,4998,47,047
"Fentress County, Tennessee",17945,17546,4452,47,049
"Franklin County, Tennessee",40972,38624,6140,47,051
"Gibson County, Tennessee",49594,48603,9039,47,053
"Giles County, Tennessee",29439,28766,5356,47,055
"Grainger County, Tennessee",22613,22242,4488,47,057
"Greene County, Tennessee",68755,67055,15062,47,059
"Grundy County, Tennessee",13751,13493,3917,47,061
"Hamblen County, Tennessee",62528,61425,11427,47,063
"Hamilton County, Tennessee",337023,328989,53312,47,065
"Hancock County, Tennessee",6759,6585,2155,47,067
"Hardeman County, Tennessee",27193,23777,5470,47,069
"Hardin County, Tennessee",25987,25554,5683,47,071
"Hawkins County, Tennessee",56725,55993,9206,47,073
"Haywood County, Tennessee",18673,18476,3918,47,075
"Henderson County, Tennessee",27835,27471,4808,47,077
"Henry County, Tennessee",32271,31624,5499,47,079
"Hickman County, Tennessee",24481,22895,3729,47,081
"Houston County, Tennessee",8375,8166,1770,47,083
"Humphreys County, Tennessee",18428,18157,2540,47,085
"Jackson County, Tennessee",11526,11343,2733,47,087
"Jefferson County, Tennessee",51541,49597,9541,47,089
"Johnson County, Tennessee",18199,16419,4173,47,091
"Knox County, Tennessee",433207,420495,59898,47,093
"Lake County, Tennessee",7780,5375,1630,47,095
"Lauderdale County, Tennessee",27772,24838,6480,47,097
"Lawrence County, Tennessee",41779,41223,7415,47,099
"Lewis County, Tennessee",12050,11666,2267,47,101
"Lincoln County, Tennessee",33295,32855,5372,47,103
"Loudon County, Tennessee",48586,48036,6992,47,105
"McMinn County, Tennessee",52325,51224,9472,47,107
"McNairy County, Tennessee",26001,25602,6018,47,109
"Macon County, Tennessee",22265,21955,5157,47,111
"Madison County, Tennessee",97976,94153,17192,47,113
"Marion County, Tennessee",28184,27832,5346,47,115
"Marshall County, Tennessee",30585,30276,5415,47,117
"Maury County, Tennessee",80965,79548,12590,47,119
"Meigs County, Tennessee",11696,11522,2680,47,121
"Monroe County, Tennessee",44680,43927,8473,47,123
"Montgomery County, Tennessee",173138,169222,27417,47,125
"Moore County, Tennessee",6349,6146,902,47,127
"Morgan County, Tennessee",21882,19088,3642,47,129
"Obion County, Tennessee",31721,31105,5332,47,131
"Overton County, Tennessee",22040,21754,4812,47,133
"Perry County, Tennessee",7856,7693,1865,47,135
"Pickett County, Tennessee",5108,4971,1043,47,137
"Polk County, Tennessee",16756,16483,2926,47,139
"Putnam County, Tennessee",72172,69342,16720,47,141
"Rhea County, Tennessee",31817,30782,6882,47,143
"Roane County, Tennessee",54027,53296,7673,47,145
"Robertson County, Tennessee",66143,65406,8475,47,147
"Rutherford County, Tennessee",263815,257031,33404,47,149
"Scott County, Tennessee",22196,21758,5620,47,151
"Sequatchie County, Tennessee",14173,13940,2695,47,153
"Sevier County, Tennessee",90218,89189,11989,47,155
"Shelby County, Tennessee",929437,910241,184297,47,157
"Smith County, Tennessee",19157,18921,3351,47,159
"Stewart County, Tennessee",13262,13129,2627,47,161
"Sullivan County, Tennessee",156675,153688,25924,47,163
"Sumner County, Tennessee",161206,159382,15574,47,165
"Tipton County, Tennessee",61038,59864,8367,47,167
"Trousdale County, Tennessee",7827,7670,1010,47,169
"Unicoi County, Tennessee",18287,17971,3979,47,171
"Union County, Tennessee",19179,18972,4295,47,173
"Van Buren County, Tennessee",5552,5461,1222,47,175
"Warren County, Tennessee",39767,39214,8966,47,177
"Washington County, Tennessee",122840,118864,20546,47,179
"Wayne County, Tennessee",17015,14769,3053,47,181
"Weakley County, Tennessee",34802,32507,6652,47,183
"White County, Tennessee",25863,25379,5094,47,185
"Williamson County, Tennessee",184225,183355,10613,47,187
"Wilson County, Tennessee",114618,113248,10535,47,189
"Anderson County, Texas",58269,47660,9105,48,001
"Andrews County, Texas",15006,14729,2223,48,003
"Angelina County, Texas",86550,83552,15815,48,005
"Aransas County, Texas",23391,22844,4106,48,007
"Archer County, Texas",8944,8840,1024,48,009
"Armstrong County, Texas",1820,1742,244,48,011
"Atascosa County, Texas",45091,44655,7704,48,013
"Austin County, Texas",28372,28152,2548,48,015
"Bailey County, Texas",7096,7005,776,48,017
"Bandera County, Texas",20477,20163,3278,48,019
"Bastrop County, Texas",74023,71508,10108,48,021
"Baylor County, Texas",3706,3608,536,48,023
"Bee County, Texas",32083,23948,5501,48,025
"Bell County, Texas",310155,299887,43904,48,027
"Bexar County, Texas",1719902,1681762,298772,48,029
"Blanco County, Texas",10425,10220,947,48,031
"Borden County, Texas",642,642,0,48,033
"Bosque County, Texas",18114,17640,2385,48,035
"Bowie County, Texas",92460,87800,16457,48,037
"Brazoria County, Texas",313813,302197,33069,48,039
"Brazos County, Texas",194087,179087,53679,48,041
"Brewster County, Texas",9175,8970,1138,48,043
"Briscoe County, Texas",1674,1668,316,48,045
"Brooks County, Texas",7236,7151,2761,48,047
"Brown County, Texas",38018,35736,6101,48,049
"Burleson County, Texas",17160,16847,2418,48,051
"Burnet County, Texas",42946,42121,6561,48,053
"Caldwell County, Texas",38152,35652,6972,48,055
"Calhoun County, Texas",21366,21092,3680,48,057
"Callahan County, Texas",13521,13389,2040,48,059
"Cameron County, Texas",405819,401269,139890,48,061
"Camp County, Texas",12389,12176,2631,48,063
"Carson County, Texas",6215,6121,441,48,065
"Cass County, Texas",30324,29645,5947,48,067
"Castro County, Texas",7984,7883,1912,48,069
"Chambers County, Texas",34562,34191,2942,48,071
"Cherokee County, Texas",50690,47776,11696,48,073
"Childress County, Texas",7047,5505,815,48,075
"Clay County, Texas",10718,10543,872,48,077
"Cochran County, Texas",3087,2999,451,48,079
"Coke County, Texas",3298,3098,416,48,081
"Coleman County, Texas",8817,8676,2606,48,083
"Collin County, Texas",788580,784717,59107,48,085
"Collingsworth County, Texas",3050,2956,726,48,087
"Colorado County, Texas",20784,20400,3420,48,089
"Comal County, Texas",108985,107634,10602,48,091
"Comanche County, Texas",13875,13614,3596,48,093
"Concho County, Texas",4073,2741,513,48,095
"Cooke County, Texas",38427,37603,5245,48,097
"Coryell County, Texas",75728,65356,8689,48,099
"Cottle County, Texas",1600,1579,242,48,101
"Crane County, Texas",4359,4245,699,48,103
"Crockett County, Texas",3669,3576,603,48,105
"Crosby County, Texas",6100,5977,1648,48,107
"Culberson County, Texas",2386,2361,636,48,109
"Dallam County, Texas",6734,6666,843,48,111
"Dallas County, Texas",2379214,2346756,441845,48,113
"Dawson County, Texas",13761,11472,2076,48,115
"Deaf Smith County, Texas",19275,18986,3084,48,117
"Delta County, Texas",5240,5149,932,48,119
"Denton County, Texas",667934,655389,55596,48,121
"DeWitt County, Texas",20156,18356,2757,48,123
"Dickens County, Texas",2399,2034,445,48,125
"Dimmit County, Texas",10054,9935,2680,48,127
"Donley County, Texas",3652,3340,499,48,129
"Duval County, Texas",11821,11074,2371,48,131
"Eastland County, Texas",18519,17406,3563,48,133
"Ector County, Texas",138193,135637,21426,48,135
"Edwards County, Texas",2023,2004,394,48,137
"Ellis County, Texas",149712,147489,15914,48,139
"El Paso County, Texas",801115,787120,189223,48,141
"Erath County, Texas",38192,36449,8007,48,143
"Falls County, Texas",17756,15892,3339,48,145
"Fannin County, Texas",33867,31404,5057,48,147
"Fayette County, Texas",24557,23917,3476,48,149
"Fisher County, Texas",3963,3882,551,48,151
"Floyd County, Texas",6439,6297,1463,48,153
"Foard County, Texas",1273,1234,233,48,155
"Fort Bend County, Texas",587666,580887,48097,48,157
"Franklin County, Texas",10593,10386,1460,48,159
"Freestone County, Texas",19631,18058,2726,48,161
"Frio County, Texas",17265,14601,3329,48,163
"Gaines County, Texas",17572,17464,2971,48,165
"Galveston County, Texas",292874,287456,36813,48,167
"Garza County, Texas",6295,3920,816,48,169
"Gillespie County, Texas",24777,24267,2251,48,171
"Glasscock County, Texas",1255,1255,41,48,173
"Goliad County, Texas",7223,7030,1027,48,175
"Gonzales County, Texas",19773,19473,4578,48,177
"Gray County, Texas",22731,20830,3100,48,179
"Grayson County, Texas",120641,117655,18115,48,181
"Gregg County, Texas",121451,117314,19848,48,183
"Grimes County, Texas",26564,23362,3515,48,185
"Guadalupe County, Texas",131945,129667,12624,48,187
"Hale County, Texas",36153,32741,6865,48,189
"Hall County, Texas",3337,3275,932,48,191
"Hamilton County, Texas",8448,8170,987,48,193
"Hansford County, Texas",5556,5476,951,48,195
"Hardeman County, Texas",4124,4066,937,48,197
"Hardin County, Texas",54497,53986,6554,48,199
"Harris County, Texas",4101752,4059923,725651,48,201
"Harrison County, Texas",65958,63712,10179,48,203
"Hartley County, Texas",6015,4561,334,48,205
"Haskell County, Texas",5891,5476,1077,48,207
"Hays County, Texas",158464,151048,25440,48,209
"Hemphill County, Texas",3863,3813,732,48,211
"Henderson County, Texas",78558,77083,13901,48,213
"Hidalgo County, Texas",774820,767709,268908,48,215
"Hill County, Texas",35079,33871,5733,48,217
"Hockley County, Texas",22988,22256,3704,48,219
"Hood County, Texas",51161,50487,5447,48,221
"Hopkins County, Texas",35088,34347,6176,48,223
"Houston County, Texas",23512,21393,4180,48,225
"Howard County, Texas",34927,28840,4515,48,227
"Hudspeth County, Texas",3407,3253,1390,48,229
"Hunt County, Texas",85955,83151,16162,48,231
"Hutchinson County, Texas",21992,21656,2993,48,233
"Irion County, Texas",1596,1596,110,48,235
"Jack County, Texas",9027,7750,1464,48,237
"Jackson County, Texas",14075,13866,1778,48,239
"Jasper County, Texas",35703,34510,5999,48,241
"Jeff Davis County, Texas",2319,2251,193,48,243
"Jefferson County, Texas",251627,234787,45396,48,245
"Jim Hogg County, Texas",5257,5175,623,48,247
"Jim Wells County, Texas",41014,40294,8508,48,249
"Johnson County, Texas",151174,147827,16328,48,251
"Jones County, Texas",20137,13539,2235,48,253
"Karnes County, Texas",14936,10955,2580,48,255
"Kaufman County, Texas",103385,101760,12980,48,257
"Kendall County, Texas",33745,33242,2645,48,259
"Kenedy County, Texas",451,451,128,48,261
"Kent County, Texas",829,779,49,48,263
"Kerr County, Texas",49469,47806,6655,48,265
"Kimble County, Texas",4577,4481,710,48,267
"King County, Texas",227,227,10,48,269
"Kinney County, Texas",3574,3396,1010,48,271
"Kleberg County, Texas",31925,30096,7589,48,273
"Knox County, Texas",3713,3568,760,48,275
"Lamar County, Texas",49740,48445,9124,48,277
"Lamb County, Texas",13996,13724,2976,48,279
"Lampasas County, Texas",19837,19445,3208,48,281
"La Salle County, Texas",6850,6060,1432,48,283
"Lavaca County, Texas",19269,18846,1760,48,285
"Lee County, Texas",16591,15855,2056,48,287
"Leon County, Texas",16827,16570,2827,48,289
"Liberty County, Texas",75662,69761,11852,48,291
"Limestone County, Texas",23350,21064,3889,48,293
"Lipscomb County, Texas",3324,3274,405,48,295
"Live Oak County, Texas",11526,9894,1574,48,297
"Llano County, Texas",19115,18898,2661,48,299
"Loving County, Texas",85,85,9,48,301
"Lubbock County, Texas",278339,265969,52894,48,303
"Lynn County, Texas",5886,5812,1151,48,305
"McCulloch County, Texas",8281,8073,1729,48,307
"McLennan County, Texas",234626,225368,49130,48,309
"McMullen County, Texas",696,696,127,48,311
"Madison County, Texas",13590,10539,2356,48,313
"Marion County, Texas",10544,10399,2273,48,315
"Martin County, Texas",4804,4717,694,48,317
"Mason County, Texas",3978,3968,628,48,319
"Matagorda County, Texas",36653,36059,6929,48,321
"Maverick County, Texas",54107,53463,16672,48,323
"Medina County, Texas",46009,43371,7748,48,325
"Menard County, Texas",2232,2181,447,48,327
"Midland County, Texas",138472,136912,13483,48,329
"Milam County, Texas",24691,24264,4623,48,331
"Mills County, Texas",4880,4630,761,48,333
"Mitchell County, Texas",9367,6859,977,48,335
"Montague County, Texas",19737,19505,3087,48,337
"Montgomery County, Texas",458339,454880,55810,48,339
"Moore County, Texas",21765,21561,3231,48,341
"Morris County, Texas",12914,12667,2494,48,343
"Motley County, Texas",1153,1151,295,48,345
"Nacogdoches County, Texas",64647,58622,14537,48,347
"Navarro County, Texas",47739,46472,9314,48,349
"Newton County, Texas",14372,13900,2255,48,351
"Nolan County, Texas",15104,14616,2822,48,353
"Nueces County, Texas",340568,334808,61624,48,355
"Ochiltree County, Texas",10314,10244,2305,48,357
"Oldham County, Texas",2048,1907,343,48,359
"Orange County, Texas",82306,81296,12009,48,361
"Palo Pinto County, Texas",28010,27633,4362,48,363
"Panola County, Texas",23814,23234,2862,48,365
"Parker County, Texas",116820,113294,12623,48,367
"Parmer County, Texas",10172,10009,1962,48,369
"Pecos County, Texas",15510,13016,2294,48,371
"Polk County, Texas",45618,41197,8208,48,373
"Potter County, Texas",121099,116680,26621,48,375
"Presidio County, Texas",7678,7611,1816,48,377
"Rains County, Texas",10976,10829,1101,48,379
"Randall County, Texas",121090,118935,11478,48,381
"Reagan County, Texas",3384,3315,306,48,383
"Real County, Texas",3326,3243,690,48,385
"Red River County, Texas",12795,12517,2109,48,387
"Reeves County, Texas",13606,11802,2836,48,389
"Refugio County, Texas",7352,7055,1091,48,391
"Roberts County, Texas",992,990,75,48,393
"Robertson County, Texas",16596,16347,3372,48,395
"Rockwall County, Texas",78749,77841,4876,48,397
"Runnels County, Texas",10473,10173,2128,48,399
"Rusk County, Texas",53211,48109,7384,48,401
"Sabine County, Texas",10642,10517,2568,48,403
"San Augustine County, Texas",8898,8604,2219,48,405
"San Jacinto County, Texas",26482,26238,4613,48,407
"San Patricio County, Texas",65352,64422,10713,48,409
"San Saba County, Texas",6037,5396,1032,48,411
"Schleicher County, Texas",3327,3291,745,48,413
"Scurry County, Texas",16855,15010,2401,48,415
"Shackelford County, Texas",3346,3290,405,48,417
"Shelby County, Texas",25602,25138,6295,48,419
"Sherman County, Texas",3040,2987,514,48,421
"Smith County, Texas",209691,205050,32697,48,423
"Somervell County, Texas",8444,8181,843,48,425
"Starr County, Texas",60882,60100,23987,48,427
"Stephens County, Texas",9561,8789,1382,48,429
"Sterling County, Texas",1223,1189,181,48,431
"Stonewall County, Texas",1447,1393,241,48,433
"Sutton County, Texas",4123,4080,226,48,435
"Swisher County, Texas",7816,7152,1453,48,437
"Tarrant County, Texas",1814667,1790460,263212,48,439
"Taylor County, Texas",131425,125558,21337,48,441
"Terrell County, Texas",1001,1001,162,48,443
"Terry County, Texas",12561,11395,1845,48,445
"Throckmorton County, Texas",1626,1613,163,48,447
"Titus County, Texas",32045,31454,6161,48,449
"Tom Green County, Texas",110434,104897,16739,48,451
"Travis County, Texas",1034842,1015389,177147,48,453
"Trinity County, Texas",14466,14296,2399,48,455
"Tyler County, Texas",21638,19402,3810,48,457
"Upshur County, Texas",39386,38650,5527,48,459
"Upton County, Texas",3300,3206,501,48,461
"Uvalde County, Texas",26434,25755,7219,48,463
"Val Verde County, Texas",48578,47327,9918,48,465
"Van Zandt County, Texas",52507,51581,8825,48,467
"Victoria County, Texas",87188,85811,14430,48,469
"Walker County, Texas",67447,46562,10525,48,471
"Waller County, Texas",42894,40643,7398,48,473
"Ward County, Texas",10705,10427,2364,48,475
"Washington County, Texas",33628,32000,4785,48,477
"Webb County, Texas",250320,246744,75397,48,479
"Wharton County, Texas",41153,40517,7499,48,481
"Wheeler County, Texas",5414,5299,690,48,483
"Wichita County, Texas",131019,118921,16291,48,485
"Wilbarger County, Texas",13451,12908,2731,48,487
"Willacy County, Texas",21983,19853,7484,48,489
"Williamson County, Texas",426296,422103,28693,48,491
"Wilson County, Texas",42999,42322,4511,48,493
"Winkler County, Texas",7137,6983,1078,48,495
"Wise County, Texas",59351,58207,6261,48,497
"Wood County, Texas",41927,40057,6323,48,499
"Yoakum County, Texas",7918,7812,930,48,501
"Young County, Texas",18368,18164,2760,48,503
"Zapata County, Texas",14014,13892,4643,48,505
"Zavala County, Texas",11753,11348,4134,48,507
"Beaver County, Utah",6527,6279,1047,49,001
"Box Elder County, Utah",49660,49218,4201,49,003
"Cache County, Utah",112095,108189,17285,49,005
"Carbon County, Utah",21153,20379,2729,49,007
"Daggett County, Utah",897,795,98,49,009
"Davis County, Utah",306664,304800,23195,49,011
"Duchesne County, Utah",18537,18172,1853,49,013
"Emery County, Utah",10902,10804,1050,49,015
"Garfield County, Utah",5107,4965,611,49,017
"Grand County, Utah",9183,9000,1224,49,019
"Iron County, Utah",45984,44610,8634,49,021
"Juab County, Utah",10233,10125,1528,49,023
"Kane County, Utah",7093,7003,531,49,025
"Millard County, Utah",12436,12303,1588,49,027
"Morgan County, Utah",9485,9414,476,49,029
"Piute County, Utah",1699,1643,392,49,031
"Rich County, Utah",2264,2238,160,49,033
"Salt Lake County, Utah",1032226,1018161,122283,49,035
"San Juan County, Utah",14707,14393,4022,49,037
"Sanpete County, Utah",27645,25038,3833,49,039
"Sevier County, Utah",20759,20029,2988,49,041
"Summit County, Utah",36598,36456,2848,49,043
"Tooele County, Utah",58158,57365,4792,49,045
"Uintah County, Utah",32809,32420,3443,49,047
"Utah County, Utah",516571,505162,68551,49,049
"Wasatch County, Utah",23661,23521,1928,49,051
"Washington County, Utah",139484,137725,19913,49,053
"Wayne County, Utah",2756,2729,490,49,055
"Weber County, Utah",230940,227621,27871,49,057
"Addison County, Vermont",36814,34250,3789,50,001
"Bennington County, Vermont",36990,35514,4710,50,003
"Caledonia County, Vermont",31170,30023,4139,50,005
"Chittenden County, Vermont",156696,147525,16948,50,007
"Essex County, Vermont",6316,6283,951,50,009
"Franklin County, Vermont",47853,47261,4827,50,011
"Grand Isle County, Vermont",7032,7027,537,50,013
"Lamoille County, Vermont",24471,23743,2973,50,015
"Orange County, Vermont",28980,28245,3359,50,017
"Orleans County, Vermont",27198,26409,4115,50,019
"Rutland County, Vermont",61599,59202,7669,50,021
"Washington County, Vermont",59462,56715,5067,50,023
"Guayama Municipio, Puerto Rico",45250,43723,20767,72,057
"Guayanilla Municipio, Puerto Rico",21493,21449,11910,72,059
"Guaynabo Municipio, Puerto Rico",97639,96889,26314,72,061
"Gurabo Municipio, Puerto Rico",45540,45392,15386,72,063
"Hatillo Municipio, Puerto Rico",41945,41911,19729,72,065
"Hormigueros Municipio, Puerto Rico",17217,17040,5514,72,067
"Humacao Municipio, Puerto Rico",58333,57740,25556,72,069
"Isabela Municipio, Puerto Rico",45567,45197,25815,72,071
"Jayuya Municipio, Puerto Rico",16600,16559,9008,72,073
"Juncos Municipio, Puerto Rico",40292,40160,17927,72,077
"Lajas Municipio, Puerto Rico",25671,25626,15660,72,079
"Lares Municipio, Puerto Rico",30628,30281,18449,72,081
"Las Piedras Municipio, Puerto Rico",38687,38484,18438,72,085
"Luquillo Municipio, Puerto Rico",20050,19904,8657,72,089
"Maricao Municipio, Puerto Rico",6546,6546,3894,72,093
"Maunabo Municipio, Puerto Rico",12201,12145,7053,72,095
"Moca Municipio, Puerto Rico",40044,39773,21690,72,099
"Morovis Municipio, Puerto Rico",32617,32388,18711,72,101
"Naguabo Municipio, Puerto Rico",26761,26605,14113,72,103
"Naranjito Municipio, Puerto Rico",30385,30303,15752,72,105
"Orocovis Municipio, Puerto Rico",23386,23257,13942,72,107
"Patillas Municipio, Puerto Rico",19225,19163,10528,72,109
"Ponce Municipio, Puerto Rico",165602,162080,80495,72,113
"Quebradillas Municipio, Puerto Rico",25874,25783,15177,72,115
"Sabana Grande Municipio, Puerto Rico",25216,25072,12648,72,121
"Salinas Municipio, Puerto Rico",31019,30655,18236,72,123
"San Juan Municipio, Puerto Rico",393633,386643,152248,72,127
"San Lorenzo Municipio, Puerto Rico",40979,40595,18862,72,129
"Santa Isabel Municipio, Puerto Rico",23261,23257,11255,72,133
"Toa Alta Municipio, Puerto Rico",74178,73994,26787,72,135
"Toa Baja Municipio, Puerto Rico",89294,88999,34335,72,137
"Trujillo Alto Municipio, Puerto Rico",74655,73876,22708,72,139
"Utuado Municipio, Puerto Rico",33033,32972,17961,72,141
"Vega Alta Municipio, Puerto Rico",39913,39360,19646,72,143
"Vega Baja Municipio, Puerto Rico",59444,59170,30442,72,145
"Vieques Municipio, Puerto Rico",9293,9247,4190,72,147
"Villalba Municipio, Puerto Rico",25983,25769,13978,72,149
"Yabucoa Municipio, Puerto Rico",37823,37628,19195,72,151
"Yauco Municipio, Puerto Rico",41876,41424,22871,72,153
"Las Marías Municipio, Puerto Rico",9853,9785,5787,72,083
"San Germán Municipio, Puerto Rico",35441,34764,16523,72,125
"Comerío Municipio, Puerto Rico",20745,20699,12238,72,045
"Guánica Municipio, Puerto Rico",19363,19307,11844,72,055
"Peñuelas Municipio, Puerto Rico",24193,24061,14381,72,111
"Añasco Municipio, Puerto Rico",29236,29184,14444,72,011
"San Sebastián Municipio, Puerto Rico",42291,42066,23672,72,131
"Bayamón Municipio, Puerto Rico",207337,202031,71038,72,021
"Cataño Municipio, Puerto Rico",28049,28029,13241,72,033
"Mayagüez Municipio, Puerto Rico",88664,87386,44948,72,097
"Canóvanas Municipio, Puerto Rico",47656,47595,20432,72,029
"Rincón Municipio, Puerto Rico",15182,15164,7567,72,117
"Loíza Municipio, Puerto Rico",29997,29865,13502,72,087
"Juana Díaz Municipio, Puerto Rico",50695,50042,26524,72,075
"Río Grande Municipio, Puerto Rico",54203,53134,21404,72,119
"Manatí Municipio, Puerto Rico",43974,43476,21302,72,091
